lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
73.75,22.5,-41.267,-43.371,-35.655,-18.39,-4.12,9.716,12.484,5.736,-2.81,-17.896,-31.177,-37.82
73.75,26.25,-40.437,-42.287,-34.9,-17.841,-3.615,10.337,13.087,5.858,-2.654,-16.174,-29.642,-37.003
73.75,30,-40.626,-42.28,-35.009,-18.057,-3.807,10.305,13.318,5.993,-2.748,-16.157,-30.161,-37.371
73.75,33.75,-41.165,-42.647,-35.46,-18.434,-3.995,10.534,13.821,6.254,-3.064,-17.44,-31.417,-38.107
73.75,37.5,-41.447,-42.771,-35.751,-18.654,-3.96,11.075,14.38,6.568,-3.231,-18.48,-32.203,-38.598
73.75,41.25,-41.467,-42.618,-35.829,-18.745,-3.958,11.316,14.591,6.686,-3.315,-18.862,-32.502,-38.845
73.75,45,-41.463,-42.441,-35.935,-18.905,-4.032,11.304,14.51,6.748,-3.384,-19.068,-32.727,-39.054
73.75,48.75,-41.122,-41.926,-35.661,-19.082,-4.386,10.713,13.985,6.571,-3.618,-19.429,-32.732,-38.941
73.75,52.5,-41.536,-42.205,-36.022,-19.6,-4.853,8.923,13.01,5.95,-4.337,-20.344,-33.369,-39.536
73.75,56.25,-41.838,-42.524,-36.572,-20.212,-4.748,9.958,13.537,6.388,-4.067,-20.538,-33.857,-39.972
73.75,60,-42.174,-42.82,-36.794,-20.436,-4.745,10.511,13.716,6.603,-3.922,-20.795,-34.297,-40.413
73.75,63.75,-42.629,-43.281,-37.074,-20.722,-4.776,10.734,13.783,6.825,-3.798,-21.2,-34.797,-40.945
73.75,67.5,-42.772,-43.299,-37.058,-20.747,-4.576,10.91,13.873,7.044,-3.668,-21.269,-34.969,-41.205
73.75,71.25,-42.911,-43.266,-37.061,-20.826,-4.446,11.059,13.985,7.218,-3.558,-21.385,-35.173,-41.483
73.75,75,-43.074,-43.306,-37.18,-21.01,-4.38,11.4,14.196,7.334,-3.447,-21.522,-35.448,-41.722
73.75,78.75,-43.294,-43.477,-37.437,-21.304,-4.412,11.8,14.503,7.399,-3.417,-21.751,-35.795,-41.958
73.75,82.5,-43.193,-43.216,-37.356,-21.493,-4.384,12.087,14.646,7.339,-3.481,-21.959,-35.896,-41.853
73.75,86.25,-42.616,-42.442,-36.724,-21.335,-4.952,10.292,13.642,6.593,-4.073,-22.154,-35.591,-41.375
